set_number,combine objective,solar objective,wind objective,ratio
1,1606.008,1222.165,169.784,1.15
2,1579.001,1257.67,140.019,1.13
3,1625.704,1269.993,147.073,1.15
4,1573.043,1275.385,134.307,1.12
5,1615.271,1276.707,141.064,1.14
6,1619.168,1254.259,191.14,1.12
7,1610.909,1247.483,175.41,1.13
8,1600.804,1261.687,139.078,1.14
9,1611.04,1257.548,180.581,1.12
10,1663.998,1235.027,202.945,1.16
