set_number,combine objective,solar objective,wind objective,ratio
1,9.001,1.287,6.294,1.19
2,10.321,1.336,8.455,1.05
3,10.012,1.31,7.525,1.13
4,11.176,1.277,8.946,1.09
5,13.989,1.272,11.78,1.07
6,10.567,1.284,9.044,1.02
7,10.112,1.307,7.244,1.18
8,11.821,1.385,9.269,1.11
9,10.231,1.263,8.561,1.04
10,11.999,1.276,9.451,1.12
