set_number,combine objective,solar objective,wind objective,ratio
1,13.96,0.206,13.573,1.01
2,12.668,0.21,12.194,1.02
3,11.659,0.198,11.171,1.03
4,13.125,0.202,12.752,1.01
5,15.436,0.208,14.94,1.02
6,14.224,0.193,13.77,1.02
7,13.502,0.202,13.074,1.02
8,16.29,0.195,15.774,1.02
9,11.097,0.205,10.522,1.03
10,13.92,0.204,13.515,1.01
