set_number,combine objective,solar objective,wind objective,ratio
1,87.422,23.06,41.541,1.35
2,93.523,23.5,44.598,1.37
3,93.701,23.962,50.649,1.26
4,85.37,23.847,42.506,1.29
5,105.078,22.875,67.859,1.16
6,90.862,23.781,41.176,1.4
7,87.155,23.071,44.819,1.28
8,88.035,23.135,47.421,1.25
9,86.439,23.886,41.475,1.32
10,96.232,23.376,56.595,1.2
