set_number,combine objective,solar objective,wind objective,ratio
1,82.27,49.347,12.839,1.32
2,84.049,51.322,12.601,1.31
3,92.293,57.507,12.906,1.31
4,88.284,58.229,12.779,1.24
5,87.412,54.383,12.848,1.3
6,89.528,53.581,13.452,1.34
7,84.748,55.98,12.435,1.24
8,93.506,55.644,13.393,1.35
9,87.733,54.847,13.012,1.29
10,93.175,54.479,12.956,1.38
