set_number,combine objective,solar objective,wind objective,ratio
1,1307.044,614.266,459.898,1.22
2,1196.656,625.685,304.598,1.29
3,1211.053,623.064,311.79,1.3
4,1206.707,629.257,291.119,1.31
5,1149.246,619.265,239.612,1.34
6,1212.709,633.607,269.087,1.34
7,1243.003,618.887,254.916,1.42
8,1251.78,605.578,279.575,1.41
9,1184.388,599.779,266.995,1.37
10,1228.894,604.327,255.801,1.43
