set_number,combine objective,solar objective,wind objective,ratio
1,100.347,3.745,91.666,1.05
2,110.037,3.805,100.262,1.06
3,104.846,3.332,94.964,1.07
4,96.764,3.481,88.52,1.05
5,108.388,3.603,99.13,1.06
6,106.957,3.856,97.491,1.06
7,104.359,3.547,96.131,1.05
8,116.341,3.779,104.285,1.08
9,106.714,3.48,95.394,1.08
10,109.164,3.488,99.937,1.06
