set_number,combine objective,solar objective,wind objective,ratio
1,131.872,2.37,121.851,1.06
2,124.735,2.165,117.448,1.04
3,124.396,2.367,116.907,1.04
4,129.355,2.547,121.81,1.04
5,141.333,2.159,131.987,1.05
6,122.153,2.231,115.066,1.04
7,135.613,2.236,128.748,1.04
8,121.309,2.424,113.035,1.05
9,136.594,2.44,128.11,1.05
10,138.468,2.408,130.745,1.04
