set_number,combine objective,solar objective,wind objective,ratio
1,11.591,2.061,7.403,1.22
2,11.849,1.978,7.432,1.26
3,11.142,2.094,7.044,1.22
4,12.399,2.008,7.661,1.28
5,11.966,2.038,7.755,1.22
6,15.088,1.941,10.892,1.18
7,11.946,1.91,7.452,1.28
8,17.014,2.022,13.383,1.1
9,11.616,2.055,7.285,1.24
10,12.55,2.0,7.58,1.31
