set_number,combine objective,solar objective,wind objective,ratio
1,19.701,1.646,15.705,1.14
2,27.473,1.727,22.845,1.12
3,20.719,1.942,15.704,1.17
4,42.144,1.811,37.604,1.07
5,23.472,1.845,18.845,1.13
6,19.334,1.698,14.984,1.16
7,30.314,1.894,25.428,1.11
8,18.132,1.719,14.017,1.15
9,27.267,1.785,23.547,1.08
10,19.457,1.77,14.95,1.16
