set_number,combine objective,solar objective,wind objective,ratio
1,8.208,1.648,5.589,1.13
2,8.45,1.647,5.491,1.18
3,8.719,1.736,5.433,1.22
4,8.186,1.716,5.35,1.16
5,9.429,1.685,6.042,1.22
6,9.327,1.697,5.885,1.23
7,8.692,1.658,5.452,1.22
8,8.539,1.68,5.64,1.17
9,9.18,1.799,5.893,1.19
10,8.785,1.658,5.65,1.2
