set_number,combine objective,solar objective,wind objective,ratio
1,7.229,1.113,5.335,1.12
2,7.601,1.111,5.499,1.15
3,8.044,1.071,5.744,1.18
4,7.347,1.113,5.336,1.14
5,8.46,1.092,6.064,1.18
6,7.999,1.02,5.652,1.2
7,8.092,1.039,5.734,1.19
8,8.129,1.135,5.855,1.16
9,7.356,1.072,5.279,1.16
10,8.033,1.063,5.619,1.2
