set_number,combine objective,solar objective,wind objective,ratio
1,1607.441,1179.569,152.502,1.21
2,1686.958,1204.437,260.282,1.15
3,1589.664,1190.404,154.208,1.18
4,1549.747,1185.138,181.083,1.13
5,1686.606,1204.707,160.969,1.23
6,1579.689,1180.173,162.267,1.18
7,1597.645,1211.523,159.677,1.17
8,1614.7,1151.358,153.377,1.24
9,1654.846,1205.517,163.429,1.21
10,1703.346,1225.639,223.564,1.18
