set_number,combine objective,solar objective,wind objective,ratio
1,1328.001,1102.059,134.316,1.07
2,1458.77,1155.535,144.553,1.12
3,1430.531,1161.724,140.479,1.1
4,1452.02,1154.215,143.714,1.12
5,1445.422,1140.855,135.253,1.13
6,1495.895,1133.128,139.9,1.18
7,1469.16,1172.562,136.855,1.12
8,1432.808,1161.741,140.227,1.1
9,1422.494,1155.502,133.293,1.1
10,1494.181,1188.777,143.586,1.12
