set_number,combine objective,solar objective,wind objective,ratio
1,10.656,1.881,6.354,1.29
2,10.046,1.84,6.245,1.24
3,10.672,1.955,7.285,1.16
4,10.911,1.863,6.617,1.29
5,10.609,1.801,6.899,1.22
6,12.654,1.878,9.337,1.13
7,10.391,1.927,7.024,1.16
8,11.32,1.896,7.627,1.19
9,11.596,1.992,7.713,1.19
10,10.735,1.974,6.82,1.22
