set_number,combine objective,solar objective,wind objective,ratio
1,211.342,0.015,211.278,1.0
2,301.88,0.015,301.808,1.0
3,191.33,0.014,191.265,1.0
4,143.813,0.016,143.755,1.0
5,184.212,0.016,184.15,1.0
6,244.141,0.015,245.902,0.99
7,211.732,0.017,211.693,1.0
8,237.448,0.016,237.406,1.0
9,336.003,0.014,335.933,1.0
10,354.256,0.015,354.184,1.0
