set_number,combine objective,solar objective,wind objective,ratio
1,51.235,0.034,51.133,1.0
2,49.058,0.031,48.963,1.0
3,44.669,0.033,44.592,1.0
4,48.084,0.033,47.995,1.0
5,47.442,0.031,47.334,1.0
6,43.645,0.034,43.571,1.0
7,46.474,0.031,46.391,1.0
8,52.919,0.031,52.801,1.0
9,45.952,0.033,45.873,1.0
10,46.675,0.032,46.579,1.0
