set_number,combine objective,solar objective,wind objective,ratio
1,115.493,21.838,81.861,1.11
2,107.981,22.618,74.479,1.11
3,94.472,22.737,49.194,1.31
4,98.87,22.351,51.016,1.35
5,96.907,23.486,55.349,1.23
6,110.964,24.306,74.352,1.12
7,100.576,22.184,54.091,1.32
8,100.204,22.083,58.799,1.24
9,106.322,24.018,61.705,1.24
10,97.86,22.663,46.479,1.42
