set_number,combine objective,solar objective,wind objective,ratio
1,8.769,0.212,8.053,1.06
2,7.157,0.205,6.544,1.06
3,6.053,0.199,5.517,1.06
4,6.153,0.199,5.512,1.08
5,5.725,0.193,5.139,1.07
6,7.046,0.2,6.298,1.08
7,7.341,0.191,6.759,1.06
8,6.044,0.19,5.453,1.07
9,5.89,0.202,5.337,1.06
10,6.889,0.197,6.227,1.07
