set_number,combine objective,solar objective,wind objective,ratio
1,48.231,43.795,1.08,1.07
2,50.806,45.842,1.105,1.08
3,49.523,44.615,1.066,1.08
4,48.039,44.43,1.282,1.05
5,50.023,46.145,1.055,1.06
6,47.543,43.338,1.049,1.07
7,47.99,44.393,1.0,1.06
8,48.772,43.175,0.987,1.1
9,51.498,46.741,1.115,1.08
10,47.723,43.918,1.118,1.06
