set_number,combine objective,solar objective,wind objective,ratio
1,67.176,3.406,59.345,1.07
2,64.227,3.066,56.432,1.08
3,68.83,3.471,61.885,1.05
4,66.926,3.06,58.913,1.08
5,64.168,3.27,57.765,1.05
6,65.08,3.431,57.872,1.06
7,66.533,3.072,58.312,1.08
8,58.939,3.327,52.875,1.05
9,69.16,3.061,62.211,1.06
10,68.99,3.155,60.783,1.08
