set_number,combine objective,solar objective,wind objective,ratio
1,14.089,13.771,0.087,1.02
2,14.219,13.954,0.077,1.01
3,14.002,13.664,0.065,1.02
4,13.519,13.353,0.057,1.01
5,14.875,14.606,0.091,1.01
6,14.719,14.524,0.07,1.01
7,14.574,14.328,0.08,1.01
8,13.704,13.478,0.086,1.01
9,14.843,14.486,0.106,1.02
10,15.068,14.854,0.059,1.01
