set_number,combine objective,solar objective,wind objective,ratio
1,7.019,4.521,1.039,1.26
2,6.682,4.097,0.966,1.32
3,6.517,4.023,1.015,1.29
4,6.808,4.126,0.995,1.33
5,7.37,3.821,1.063,1.51
6,6.45,4.028,1.001,1.28
7,6.321,4.074,0.955,1.26
8,7.098,4.352,0.99,1.33
9,6.095,3.949,0.99,1.23
10,7.466,4.262,1.036,1.41
