set_number,combine objective,solar objective,wind objective,ratio
1,9.879,1.74,5.901,1.29
2,9.061,1.691,5.892,1.19
3,9.414,1.728,5.999,1.22
4,12.415,1.627,8.53,1.22
5,10.278,1.702,6.797,1.21
6,9.523,1.755,5.987,1.23
7,9.99,1.703,6.101,1.28
8,9.645,1.725,6.189,1.22
9,8.765,1.757,5.605,1.19
10,9.13,1.735,5.712,1.23
