set_number,combine objective,solar objective,wind objective,ratio
1,11.115,2.727,5.616,1.33
2,12.484,2.894,5.248,1.53
3,11.706,2.911,5.608,1.37
4,12.61,2.716,6.672,1.34
5,11.784,2.735,5.862,1.37
6,11.534,2.617,5.233,1.47
7,11.173,2.787,5.41,1.36
8,11.027,2.624,5.111,1.43
9,10.501,2.735,5.208,1.32
10,11.011,2.803,5.075,1.4
