set_number,combine objective,solar objective,wind objective,ratio
1,8.241,5.772,0.913,1.23
2,7.776,5.278,0.906,1.26
3,8.677,5.542,0.957,1.34
4,8.91,5.847,0.926,1.32
5,8.061,5.354,0.939,1.28
6,8.073,5.742,0.917,1.21
7,8.077,5.367,0.94,1.28
8,8.396,5.396,0.956,1.32
9,8.058,5.406,0.942,1.27
10,7.354,5.264,0.894,1.19
