set_number,combine objective,solar objective,wind objective,ratio
1,220.315,149.085,34.214,1.2
2,223.166,146.55,34.339,1.23
3,218.435,143.802,34.537,1.22
4,226.435,147.267,33.392,1.25
5,256.722,152.491,35.828,1.36
6,240.954,153.08,34.479,1.28
7,234.912,144.118,35.388,1.31
8,221.951,144.814,35.442,1.23
9,238.658,155.054,35.399,1.25
10,224.193,149.37,33.841,1.22
