set_number,combine objective,solar objective,wind objective,ratio
1,8.295,0.192,7.823,1.03
2,10.278,0.19,9.884,1.02
3,8.767,0.181,8.144,1.05
4,9.395,0.183,9.073,1.02
5,13.191,0.184,12.799,1.02
6,11.531,0.175,10.929,1.04
7,10.612,0.174,10.168,1.03
8,12.368,0.173,11.979,1.02
9,7.025,0.186,6.63,1.03
10,9.128,0.179,8.531,1.05
