set_number,combine objective,solar objective,wind objective,ratio
1,1218.06,550.121,443.236,1.23
2,1147.766,536.074,435.744,1.18
3,1277.267,536.943,473.542,1.26
4,1232.225,543.212,432.23,1.26
5,1404.0,533.67,612.045,1.23
6,1157.29,525.418,436.164,1.2
7,1211.097,550.45,460.07,1.2
8,1302.078,522.373,463.238,1.32
9,1289.519,528.634,480.288,1.28
10,1075.136,527.598,437.609,1.11
