set_number,combine objective,solar objective,wind objective,ratio
1,110.378,93.701,4.566,1.12
2,114.327,85.895,4.865,1.26
3,109.524,90.931,4.786,1.14
4,105.025,91.701,4.582,1.09
5,107.534,89.377,4.762,1.14
6,112.473,89.327,5.048,1.19
7,101.409,82.861,4.662,1.16
8,104.232,88.813,4.849,1.11
9,111.594,89.987,4.844,1.18
10,111.37,89.818,4.946,1.18
