set_number,combine objective,solar objective,wind objective,ratio
1,11.253,2.628,5.937,1.31
2,12.028,2.405,7.614,1.2
3,11.626,2.554,5.851,1.38
4,11.129,2.568,5.191,1.43
5,11.102,2.429,4.977,1.5
6,10.707,2.324,5.753,1.33
7,10.666,2.346,5.472,1.36
8,12.619,2.409,6.335,1.44
9,11.049,2.547,5.41,1.39
10,11.724,2.502,5.631,1.44
