set_number,combine objective,solar objective,wind objective,ratio
1,186.092,77.8,65.144,1.3
2,178.778,79.504,56.242,1.32
3,193.051,77.755,73.027,1.28
4,182.142,78.682,59.306,1.32
5,197.584,80.203,64.604,1.36
6,179.036,75.431,52.791,1.4
7,191.41,77.777,67.191,1.32
8,208.51,78.734,81.457,1.3
9,199.057,79.566,62.731,1.4
10,186.917,80.433,56.837,1.36
