set_number,combine objective,solar objective,wind objective,ratio
1,303.978,202.576,36.464,1.27
2,293.674,204.299,36.246,1.22
3,303.109,202.61,36.061,1.27
4,288.515,199.879,39.025,1.21
5,289.263,203.83,35.566,1.21
6,298.182,204.698,34.824,1.24
7,315.254,205.342,39.54,1.29
8,298.346,201.113,38.907,1.24
9,296.921,198.569,36.068,1.27
10,289.766,203.735,43.916,1.17
