set_number,combine objective,solar objective,wind objective,ratio
1,8.591,4.146,2.425,1.31
2,8.844,4.096,2.107,1.43
3,8.428,4.235,1.818,1.39
4,8.447,4.361,1.335,1.48
5,8.013,4.125,1.577,1.41
6,9.036,4.155,2.46,1.37
7,9.14,3.953,2.054,1.52
8,9.216,4.353,2.455,1.35
9,9.602,4.24,2.78,1.37
10,9.272,4.15,2.427,1.41
