set_number,combine objective,solar objective,wind objective,ratio
1,1233.525,838.862,161.919,1.23
2,1283.069,874.837,177.21,1.22
3,1275.455,857.791,149.209,1.27
4,1241.794,860.662,154.224,1.22
5,1182.226,825.14,148.58,1.21
6,1234.589,867.76,156.748,1.21
7,1146.134,815.853,161.629,1.17
8,1083.986,803.013,147.846,1.14
9,1279.009,837.721,163.683,1.28
10,1238.388,860.231,150.449,1.23
