set_number,combine objective,solar objective,wind objective,ratio
1,30.733,0.263,30.058,1.01
2,19.219,0.241,18.446,1.03
3,19.468,0.26,18.483,1.04
4,33.833,0.241,33.18,1.01
5,29.454,0.255,28.673,1.02
6,18.66,0.283,17.631,1.04
7,35.573,0.267,34.867,1.01
8,43.503,0.246,42.919,1.01
9,27.5,0.286,26.795,1.02
10,19.637,0.248,18.811,1.03
