set_number,combine objective,solar objective,wind objective,ratio
1,121.756,76.194,7.034,1.46
2,111.323,75.089,7.256,1.35
3,115.683,73.923,7.561,1.42
4,109.633,73.045,6.68,1.38
5,123.633,74.848,15.814,1.36
6,111.17,75.289,6.619,1.36
7,121.952,84.824,9.861,1.29
8,118.428,76.141,8.574,1.4
9,119.793,79.809,9.162,1.35
10,113.325,77.021,7.334,1.34
