set_number,combine objective,solar objective,wind objective,ratio
1,137.61,23.751,96.465,1.14
2,130.307,23.534,91.773,1.13
3,118.25,24.256,82.242,1.11
4,123.84,24.313,85.947,1.12
5,115.175,24.936,78.601,1.11
6,141.208,25.408,101.44,1.11
7,123.48,24.262,84.333,1.14
8,119.106,23.868,81.123,1.13
9,140.574,25.528,98.35,1.13
10,124.707,24.126,85.809,1.13
