set_number,combine objective,solar objective,wind objective,ratio
1,3834.716,2212.596,805.259,1.27
2,4014.27,2149.282,843.637,1.34
3,3875.97,2133.637,825.486,1.31
4,4433.433,2101.896,1108.51,1.38
5,3850.548,2220.515,808.638,1.27
6,3746.849,2116.075,768.109,1.3
7,3655.925,2127.0,782.449,1.26
8,3868.414,2151.813,811.119,1.31
9,4277.841,2177.156,850.85,1.41
10,3692.741,2075.258,791.985,1.29
