set_number,combine objective,solar objective,wind objective,ratio
1,3565.709,2098.113,766.947,1.24
2,3714.432,1955.212,805.073,1.35
3,3529.31,2019.262,782.793,1.26
4,4016.025,1991.534,815.137,1.43
5,3544.98,2078.661,772.162,1.24
6,3461.45,2004.577,733.98,1.26
7,3427.849,2006.081,743.648,1.25
8,3609.838,2039.129,773.548,1.28
9,3944.78,2023.498,813.484,1.39
10,3397.059,1975.715,751.498,1.25
