set_number,combine objective,solar objective,wind objective,ratio
1,54.684,0.014,54.61,1.0
2,52.551,0.014,52.506,1.0
3,48.923,0.015,48.887,1.0
4,52.575,0.013,52.535,1.0
5,55.9,0.014,55.859,1.0
6,53.31,0.014,53.287,1.0
7,50.995,0.014,50.954,1.0
8,52.099,0.015,52.07,1.0
9,51.039,0.012,51.001,1.0
10,49.444,0.014,49.397,1.0
