set_number,combine objective,solar objective,wind objective,ratio
1,11.275,0.234,10.811,1.02
2,11.126,0.226,10.698,1.02
3,8.7,0.217,8.254,1.03
4,10.164,0.218,9.606,1.03
5,6.82,0.22,6.209,1.06
6,11.01,0.216,10.608,1.02
7,10.007,0.21,9.416,1.04
8,8.124,0.225,7.513,1.05
9,7.9,0.226,7.216,1.06
10,9.039,0.217,8.577,1.03
