set_number,combine objective,solar objective,wind objective,ratio
1,287.256,48.672,217.217,1.08
2,210.201,49.36,139.602,1.11
3,247.508,49.366,181.059,1.07
4,211.238,49.043,143.0,1.1
5,234.071,47.939,175.389,1.05
6,257.249,49.607,196.007,1.05
7,234.437,49.052,167.34,1.08
8,234.47,49.674,174.849,1.04
9,181.891,49.692,107.271,1.16
10,197.181,49.453,112.983,1.21
