set_number,combine objective,solar objective,wind objective,ratio
1,10.123,2.331,4.768,1.43
2,10.768,2.194,4.967,1.5
3,10.23,2.245,4.991,1.41
4,9.381,2.374,4.753,1.32
5,9.058,2.137,4.754,1.31
6,8.945,2.1,4.687,1.32
7,8.89,1.945,4.632,1.35
8,10.378,2.07,4.997,1.47
9,9.188,2.285,4.768,1.3
10,9.286,2.291,4.82,1.31
