set_number,combine objective,solar objective,wind objective,ratio
1,101.876,61.268,16.098,1.32
2,104.735,66.178,19.166,1.23
3,114.208,63.97,25.984,1.27
4,105.522,64.251,15.675,1.32
5,107.523,63.83,21.263,1.26
6,109.998,63.582,20.955,1.3
7,107.335,65.764,18.116,1.28
8,112.467,63.3,20.531,1.34
9,109.678,61.331,26.772,1.24
10,106.838,61.119,15.058,1.4
