set_number,combine objective,solar objective,wind objective,ratio
1,55.151,49.994,1.593,1.07
2,54.176,49.107,1.901,1.06
3,53.554,49.078,1.777,1.05
4,54.174,49.338,1.792,1.06
5,57.081,51.929,2.09,1.06
6,52.576,48.833,1.228,1.05
7,51.452,47.307,1.757,1.05
8,53.514,49.062,1.434,1.06
9,54.376,49.383,1.766,1.06
10,53.555,49.341,1.338,1.06
