set_number,combine objective,solar objective,wind objective,ratio
1,32.321,32.084,0.102,1.0
2,33.149,32.868,0.059,1.01
3,31.777,31.4,0.067,1.01
4,31.501,31.2,0.108,1.01
5,33.765,33.457,0.061,1.01
6,31.617,31.29,0.099,1.01
7,31.096,30.803,0.056,1.01
8,31.685,31.284,0.068,1.01
9,31.31,31.104,0.07,1.0
10,31.949,31.736,0.056,1.0
