set_number,combine objective,solar objective,wind objective,ratio
1,1382.148,798.503,404.252,1.15
2,1401.211,797.985,416.629,1.15
3,1445.156,779.017,443.42,1.18
4,1468.649,805.977,438.277,1.18
5,1423.932,791.233,423.297,1.17
6,1430.265,782.991,438.294,1.17
7,1459.578,774.06,412.959,1.23
8,1436.619,782.883,422.803,1.19
9,1436.226,770.967,423.191,1.2
10,1421.145,798.806,436.991,1.15
