set_number,combine objective,solar objective,wind objective,ratio
1,74.277,1.225,70.902,1.03
2,73.614,1.264,70.386,1.03
3,74.936,1.267,71.777,1.03
4,86.135,1.26,82.705,1.03
5,94.091,1.257,91.107,1.02
6,79.424,1.203,75.305,1.04
7,81.829,1.243,76.487,1.05
8,112.684,1.275,107.478,1.04
9,116.218,1.227,112.658,1.02
10,76.958,1.238,73.632,1.03
