set_number,combine objective,solar objective,wind objective,ratio
1,1475.716,641.68,626.907,1.16
2,1526.077,662.085,572.228,1.24
3,1437.184,647.395,579.293,1.17
4,1324.746,654.83,467.47,1.18
5,1283.419,639.038,405.625,1.23
6,1375.467,674.982,458.082,1.21
7,1461.185,666.135,548.211,1.2
8,1353.314,648.643,386.008,1.31
9,1422.405,642.162,518.295,1.23
10,1345.699,629.528,440.406,1.26
