set_number,combine objective,solar objective,wind objective,ratio
1,71.182,4.174,61.076,1.09
2,75.766,4.297,65.001,1.09
3,68.217,4.283,57.985,1.1
4,68.851,4.301,59.245,1.08
5,71.926,4.339,60.703,1.11
6,65.584,4.117,56.06,1.09
7,67.588,4.22,58.122,1.08
8,66.361,4.308,56.601,1.09
9,66.554,4.361,57.087,1.08
10,73.962,4.334,62.124,1.11
