set_number,combine objective,solar objective,wind objective,ratio
1,55.981,0.549,54.939,1.01
2,49.279,0.577,48.415,1.01
3,49.148,0.555,48.152,1.01
4,49.871,0.544,48.884,1.01
5,40.406,0.567,39.453,1.01
6,46.057,0.56,45.105,1.01
7,49.199,0.546,48.41,1.0
8,62.503,0.563,61.335,1.01
9,40.942,0.552,39.954,1.01
10,47.502,0.564,46.633,1.01
