set_number,combine objective,solar objective,wind objective,ratio
1,24.521,0.311,23.61,1.03
2,29.595,0.305,28.897,1.01
3,22.278,0.299,21.458,1.02
4,20.782,0.259,19.844,1.03
5,22.983,0.31,22.078,1.03
6,21.556,0.268,20.634,1.03
7,20.974,0.277,20.067,1.03
8,21.509,0.307,20.56,1.03
9,20.077,0.318,19.247,1.03
10,23.859,0.3,22.924,1.03
