set_number,combine objective,solar objective,wind objective,ratio
1,34.456,0.486,33.463,1.01
2,17.25,0.474,16.107,1.04
3,25.663,0.485,24.559,1.02
4,25.83,0.483,24.753,1.02
5,20.714,0.51,19.762,1.02
6,20.99,0.471,19.801,1.04
7,31.317,0.48,30.582,1.01
8,27.869,0.496,26.948,1.02
9,24.457,0.495,23.585,1.02
10,31.356,0.495,30.452,1.01
