set_number,combine objective,solar objective,wind objective,ratio
1,1514.04,936.955,284.014,1.24
2,1600.683,950.787,256.869,1.33
3,1424.671,973.919,276.272,1.14
4,1390.026,935.856,181.528,1.24
5,1396.413,924.273,169.313,1.28
6,1481.578,965.467,195.983,1.28
7,1444.26,956.486,224.133,1.22
8,1323.431,937.391,162.627,1.2
9,1479.489,941.292,294.982,1.2
10,1420.961,941.493,199.687,1.25
