set_number,combine objective,solar objective,wind objective,ratio
1,836.025,442.732,193.736,1.31
2,871.677,429.757,240.933,1.3
3,851.227,432.012,201.312,1.34
4,960.202,435.241,351.348,1.22
5,999.204,430.465,362.973,1.26
6,935.825,444.981,290.011,1.27
7,923.869,440.85,216.4,1.41
8,987.04,438.958,273.113,1.39
9,896.543,432.267,334.201,1.17
10,868.742,439.515,209.037,1.34
