set_number,combine objective,solar objective,wind objective,ratio
1,896.507,462.493,272.849,1.22
2,991.623,450.425,405.26,1.16
3,942.628,450.565,379.797,1.14
4,1040.977,457.434,455.905,1.14
5,1082.779,449.513,454.769,1.2
6,1072.212,460.787,468.932,1.15
7,1073.521,465.602,430.44,1.2
8,1151.574,463.476,519.193,1.17
9,996.074,464.387,413.126,1.14
10,995.509,461.922,390.214,1.17
