set_number,combine objective,solar objective,wind objective,ratio
1,888.587,332.493,448.489,1.14
2,906.323,335.791,440.668,1.17
3,980.982,317.118,475.595,1.24
4,884.66,328.682,364.947,1.28
5,850.674,327.899,336.884,1.28
6,827.612,327.723,291.444,1.34
7,812.422,324.043,316.197,1.27
8,893.085,322.52,338.611,1.35
9,935.633,323.644,412.239,1.27
10,1073.019,332.755,521.054,1.26
