set_number,combine objective,solar objective,wind objective,ratio
1,49.309,44.142,1.618,1.08
2,50.107,45.376,1.212,1.08
3,48.551,43.576,1.218,1.08
4,52.491,46.187,1.284,1.11
5,48.587,44.021,1.332,1.07
6,50.97,45.409,1.456,1.09
7,50.187,44.875,1.493,1.08
8,50.514,44.85,1.554,1.09
9,51.587,45.476,2.1,1.08
10,49.474,44.562,1.229,1.08
