set_number,combine objective,solar objective,wind objective,ratio
1,1260.216,649.991,439.759,1.16
2,1283.428,656.467,448.382,1.16
3,1431.472,635.86,467.639,1.3
4,1224.798,653.088,419.502,1.14
5,1282.896,657.359,437.874,1.17
6,1355.92,660.257,455.837,1.21
7,1181.145,632.572,433.798,1.11
8,1352.172,631.065,462.024,1.24
9,1180.436,651.355,406.0,1.12
10,1335.885,647.309,449.144,1.22
