set_number,combine objective,solar objective,wind objective,ratio
1,763.458,328.935,222.734,1.38
2,943.816,327.975,450.705,1.21
3,881.855,336.152,421.734,1.16
4,764.43,334.599,228.864,1.36
5,902.054,329.006,425.015,1.2
6,928.912,317.274,307.006,1.49
7,902.278,332.986,393.505,1.24
8,993.955,326.033,463.634,1.26
9,776.001,332.566,266.006,1.3
10,797.685,329.25,322.674,1.22
