set_number,combine objective,solar objective,wind objective,ratio
1,191.625,75.662,62.916,1.38
2,177.781,63.905,56.406,1.48
3,180.959,70.905,59.248,1.39
4,207.451,72.92,59.752,1.56
5,186.294,70.631,58.386,1.44
6,185.266,69.743,57.958,1.45
7,171.906,70.279,57.166,1.35
8,173.453,74.48,58.105,1.31
9,197.266,73.239,60.607,1.47
10,187.932,72.037,57.313,1.45
