set_number,combine objective,solar objective,wind objective,ratio
1,46.132,41.666,1.061,1.08
2,48.168,43.441,1.042,1.08
3,46.061,39.665,1.041,1.13
4,48.506,43.637,1.051,1.09
5,44.873,41.164,1.045,1.06
6,45.074,41.661,1.078,1.05
7,46.162,41.594,1.151,1.08
8,46.8,41.725,1.147,1.09
9,47.932,44.021,1.303,1.06
10,47.278,42.732,1.048,1.08
