set_number,combine objective,solar objective,wind objective,ratio
1,8.054,3.849,2.054,1.36
2,7.44,3.725,1.271,1.49
3,7.825,3.78,1.132,1.59
4,7.374,3.903,1.188,1.45
5,7.379,3.7,1.131,1.53
6,7.943,3.656,1.747,1.47
7,7.963,3.663,1.409,1.57
8,8.135,3.992,1.239,1.55
9,8.664,3.692,2.285,1.45
10,8.35,3.857,1.659,1.51
